,ts_code,name,classify,list_date,delist_date
3074,CCAC,,EQT,20200423,
3075,CCACU,,EQT,20200211,
3076,CCAJ,,EQT,20011231,
3077,CCAN,,EQT,20150415,
3078,CCAP,,EQT,20200203,
3079,CCAQ,,EQT,20141021,
3080,CCARF,,EQT,20101215,
3081,CCB,,EQT,20180718,
3082,CCBC,,EQT,20120724,
3083,CCBG,,EQT,19910131,
3084,CCBK,,EQT,20140403,
3085,CCC,,EQT,20181029,
3086,CCCGF,,EQT,20140113,
3087,CCCGY,中交股份,ADR,20090108,
3088,CCCI,,EQT,19901008,
3089,CCCL,中国陶瓷,EQT,20101103,
3090,CCCMF,,EQT,20160616,
3091,CCDBF,,EQT,20140113,
3092,CCEDF,,EQT,20140113,
3093,CCEGF,,EQT,20140113,
3094,CCEL,,EQT,19910110,
3095,CCEP,,EQT,19861121,
3096,CCF,,EQT,19880411,
3097,CCFC,,EQT,20120724,
3098,CCFN,,EQT,20130306,
3099,CCGDF,,EQT,20150504,
3100,CCGGY,,ADR,20050201,
3101,CCGLF,,EQT,20020624,
3102,CCGM,联游网络,EQT,20070927,
3103,CCGN,,EQT,20120724,
3104,CCGY,福建中德,EQT,20060130,
3105,CCH,,EQT,20181126,
3106,CCHBF,,EQT,19911205,
3107,CCHGY,,ADR,20021009,
3108,CCHI,,EQT,19870908,
3109,CCHU,,EQT,20181112,
3110,CCHWF,,EQT,20190501,
3111,CCHZ,,EQT,20000427,
3112,CCI,,EQT,19980818,
3113,CCIHY,,ADR,20101003,
3114,CCJ,,EQT,19910626,
3115,CCJMF,,EQT,19600101,
3116,CCK,,EQT,19620702,
3117,CCL,,EQT,19870724,
3118,CCLAF,,EQT,20140113,
3119,CCLAY,,ADR,19910823,
3120,CCLLF,,EQT,20170829,
3121,CCLP,,EQT,20110616,
3122,CCLX,,EQT,20080424,
3123,CCM,泰和诚医,ADR,20091211,
3124,CCMMF,,EQT,20161206,
3125,CCMN,,EQT,19750131,
3126,CCMP,,EQT,20000403,
3127,CCMS,,EQT,20101129,
3128,CCNB,,EQT,20170713,
3129,CCNC,,EQT,20151230,
3130,CCNCF,,EQT,20131209,
3131,CCNE,,EQT,19901019,
3132,CCNTF,,EQT,20160126,
3133,CCO,,EQT,20051111,
3134,CCOB,,EQT,20131022,
3135,CCOEF,,EQT,20140113,
3136,CCOEY,,ADR,20130402,
3137,CCOHF,,EQT,20050614,
3138,CCOHY,,ADR,20090414,
3139,CCOI,,EQT,19980115,
3140,CCOJF,,EQT,20140113,
3141,CCOJY,,ADR,20100813,
3142,CCOM,,EQT,19710701,
3143,CCOP,,EQT,20060217,
3144,CCORF,,EQT,20140113,
3145,CCOXF,,EQT,19600101,
3146,CCOZF,中煤能源,EQT,20061128,
3147,CCOZY,中煤能源,ADR,20080408,
3148,CCPPF,,EQT,20171219,
3149,CCPR,,EQT,20080429,
3150,CCR,,EQT,20150701,
3151,CCRC,,EQT,20151221,
3152,CCRDF,,EQT,20180122,
3153,CCRE,,EQT,19961111,
3154,CCRGF,,EQT,20140113,
3155,CCRK,,EQT,19750106,
3156,CCRN,,EQT,20011017,
3157,CCS,,EQT,20140618,
3158,CCSB,,EQT,20170112,
3159,CCTC,,EQT,19951024,
3160,CCTL,,EQT,19950926,
3161,CCTR,,EQT,19921229,
3162,CCTTF,,EQT,20170928,
3163,CCU,清晰频道,ADR,19920918,
3164,CCUR,,EQT,20180327,
3165,CCVAJ,,EQT,20010213,
3166,CCVS,,EQT,20170918,
3167,CCWF,,EQT,19971009,
3168,CCWOF,,EQT,20100917,
3169,CCX,,EQT,20190726,
3170,CCXI,,EQT,20120208,
3171,CCXU,,EQT,20190627,
3172,CCXX,,EQT,20200403,
3173,CCXXU,,EQT,20200218,
3174,CCYC,,EQT,20190520,
3175,CCYNF,,EQT,20200212,
3176,CCYY,,EQT,20040330,
3177,CCZ,,EQT,20101207,
3178,CDAB,,EQT,20181207,
3179,CDAY,,EQT,20180426,
3180,CDBMF,,EQT,20140403,
3181,CDBT,甘肃大圣,EQT,20070917,
3182,CDCLF,,EQT,20141121,
3183,CDCTF,,EQT,20140113,
3184,CDDRF,,EQT,20140113,
3185,CDE,,EQT,19721213,
3186,CDEFF,,EQT,20190618,
3187,CDELF,,EQT,20170223,
3188,CDEV,,EQT,20160416,
3189,CDEVF,,EQT,20140113,
3190,CDEVY,,ADR,19950925,
3191,CDFT,,EQT,20110620,
3192,CDGLF,,EQT,20140113,
3193,CDGLY,,ADR,20150220,
3194,CDGXF,中国动向,EQT,20071218,
3195,CDGXY,,ADR,20110125,
3196,CDHSF,,EQT,20070315,
3197,CDID,,EQT,20040805,
3198,CDIIQ,,EQT,19901003,
3199,CDIV,,EQT,20060227,
3200,CDIX,,EQT,20031222,
3201,CDJM,,EQT,20020403,
3202,CDK,,EQT,20140922,
3203,CDLBF,,EQT,20151214,
3204,CDLDY,,ADR,20190102,
3205,CDLX,,EQT,20180209,
3206,CDMGF,,EQT,20140113,
3207,CDMO,,EQT,19880811,
3208,CDNA,,EQT,20140717,
3209,CDNAF,,EQT,20140113,
3210,CDNIF,,EQT,20200611,
3211,CDNMF,,EQT,20101105,
3212,CDNN,,EQT,20120525,
3213,CDNO,,EQT,19940629,
3214,CDNS,铿腾电子,EQT,19870610,
3215,CDNTF,,EQT,20140113,
3216,CDOR,,EQT,19941130,
3217,CDPYF,,EQT,19971022,
3218,CDQFF,,EQT,20140113,
3219,CDR,,EQT,19861217,
3220,CDRBQ,,EQT,20150519,
3221,CDRL,,EQT,20021112,
3222,CDSAF,,EQT,20140113,
3223,CDSG,东升伟业,EQT,19950928,
3224,CDTAF,,EQT,20161201,
3225,CDTI,,EQT,19951226,
3226,CDTTF,,EQT,20190311,
3227,CDTX,,EQT,20150415,
3228,CDUAF,,EQT,20140113,
3229,CDUUF,,EQT,20190308,
3230,CDVIQ,,EQT,20061214,
3231,CDVM,,EQT,19921019,
3232,CDW,,EQT,20130627,
3233,CDWD,,EQT,20101109,
3234,CDWHF,,EQT,20140415,
3235,CDXC,,EQT,20070507,
3236,CDXI,,EQT,20160602,
3237,CDXS,,EQT,20100423,
3238,CDYCF,,EQT,20050124,
3239,CDZI,,EQT,19850523,
3240,CE,,EQT,20050120,
3241,CEA,东方航空,ADR,19970204,
3242,CEBCF,,EQT,20150902,
3243,CEBTF,,EQT,19911129,
3244,CEBUF,,EQT,20130531,
3245,CEBUY,,ADR,20161220,
3246,CECBF,,EQT,20140113,
3247,CECE,,EQT,19721213,
3248,CEENF,,EQT,20140115,
3249,CEFB,,EQT,20120724,
3250,CEFC,,EQT,20120730,
3251,CEFLF,,EQT,20140113,
3252,CEGMF,,EQT,20140113,
3253,CEHD,,EQT,20081010,
3254,CEI,,EQT,20050323,
3255,CEIX,,EQT,20171114,
3256,CEL,,EQT,20070202,
3257,CELC,,EQT,20170920,
3258,CELG,,EQT,20180111,
3259,CELH,,EQT,20060726,
3260,CELP,,EQT,20140115,
3261,CELTF,,EQT,20140113,
3262,CELX,,EQT,20000124,
3263,CELZ,,EQT,20160428,
3264,CEMI,,EQT,20001018,
3265,CENT,,EQT,19920715,
3266,CENTA,,EQT,20070206,
3267,CENX,,EQT,19960321,
3268,CEO,中海油,ADR,20010227,
3269,CEOA,,EQT,20040414,
3270,CEOGF,,EQT,20200207,
3271,CEOHF,,EQT,20140113,
3272,CEOPF,,EQT,20140113,
3273,CEOS,,EQT,20050722,
3274,CEPU,,ADR,20180202,
3275,CEQP,,EQT,20120814,
3276,CEQXF,,EQT,20140113,
3277,CERC,,EQT,20151116,
3278,CERGF,,EQT,19600101,
3279,CERN,美国塞纳,EQT,19861205,
3280,CERPQ,,EQT,20051101,
3281,CERS,,EQT,19970131,
3282,CERX,,EQT,20060609,
3283,CESDF,,EQT,20100512,
3284,CESF,,EQT,20000728,
3285,CESO,,EQT,19950203,
3286,CESTF,,EQT,20171221,
3287,CESTY,,ADR,20140410,
3288,CESX,,EQT,20140122,
3289,CETEF,,EQT,20100313,
3290,CETG,,EQT,20070502,
3291,CETV,,EQT,19941013,
3292,CETX,,EQT,19981120,
3293,CETY,,EQT,20101007,
3294,CEUMF,,EQT,20140408,
3295,CEVA,,EQT,19940407,
3296,CEVE,,EQT,19950829,
3297,CEVIF,,EQT,19900108,
3298,CEVIY,光大控股,ADR,20111006,
3299,CEVMF,,EQT,20140113,
3300,CEXE,,EQT,20080107,
3301,CEXPF,,EQT,20100701,
3302,CEYFF,,EQT,20140113,
3303,CEYHF,,EQT,20140113,
3304,CEZYY,,EQT,20180629,
3305,CEZZY,,EQT,20130723,
3306,CF,,EQT,20050804,
3307,CFB,,EQT,20190815,
3308,CFBI,,EQT,20170428,
3309,CFBK,,EQT,19981230,
3310,CFCC,,EQT,19900514,
3311,CFCGF,,EQT,20140113,
3312,CFCX,,EQT,20151228,
3313,CFDZY,,ADR,19930610,
3314,CFEGF,,EQT,20140116,
3315,CFEIY,,ADR,20200115,
3316,CFFA,,EQT,20190205,
3317,CFFAU,,EQT,20181213,
3318,CFFHF,,EQT,20200506,
3319,CFFI,,EQT,19971203,
3320,CFFMF,,EQT,20170630,
3321,CFFN,,EQT,19990331,
3322,CFG,,EQT,20140924,
3323,CFGMF,,EQT,20130819,
3324,CFGPRD,,EQT,20190123,
3325,CFGPRE,,EQT,20191029,
3326,CFGW,,EQT,19600101,
3327,CFGX,,EQT,19980115,
3328,CFIC,,EQT,20130306,
3329,CFIGF,,EQT,20200428,
3330,CFIGY,,ADR,20081104,
3331,CFIN,,EQT,19930208,
3332,CFLSF,,EQT,20160321,
3333,CFMS,,EQT,20150701,
3334,CFNB,,EQT,19870408,
3335,CFNCF,,EQT,20140113,
3336,CFOK,,EQT,20120828,
3337,CFOO,,EQT,19970707,
3338,CFPI,,EQT,20041214,
3339,CFPUF,,EQT,20140113,
3340,CFPZF,,EQT,20140113,
3341,CFR,,EQT,19770708,
3342,CFRHF,,EQT,20081107,
3343,CFRI,,EQT,20100813,
3344,CFRLF,,EQT,20160229,
3345,CFRUY,,ADR,20081023,
3346,CFRX,,EQT,20170609,
3347,CFSKF,,EQT,20140113,
3348,CFST,,EQT,20120801,
3349,CFSU,,EQT,20070516,
3350,CFTLF,,EQT,20030612,
3351,CFTN,,EQT,19600101,
3352,CFWFF,,EQT,19600101,
3353,CFX,,EQT,20080506,
3354,CFXA,,EQT,20190109,
3355,CFXTF,,EQT,20130123,
3356,CG,,EQT,20120503,
3357,CGA,中国绿色,EQT,19900409,
3358,CGAAY,,ADR,20120326,
3359,CGAC,,EQT,20090429,
3360,CGAM,,EQT,19901228,
3361,CGASY,,ADR,20171228,
3362,CGC,,EQT,20140407,
3363,CGCO,,EQT,19740123,
3364,CGDI,,EQT,20100428,
3365,CGDXF,,EQT,20100331,
3366,CGEAF,,EQT,20140113,
3367,CGECF,,EQT,20140113,
3368,CGEI,,EQT,20010109,
3369,CGEMY,,ADR,20030519,
3370,CGEN,,EQT,20001019,
3371,CGFEF,,EQT,19600101,
3372,CGGGF,,EQT,20171220,
3373,CGGYY,,ADR,19970506,
3374,CGHC,,EQT,20040401,
3375,CGHLY,,ADR,20160304,
3376,CGHOF,,EQT,19951010,
3377,CGIFF,,EQT,19600101,
3378,CGIPQ,,EQT,19940121,
3379,CGIUF,,EQT,20081226,
3380,CGIX,,EQT,20130405,
3381,CGJTF,,EQT,20140113,
3382,CGKEY,,ADR,20110615,
3383,CGLD,,EQT,20121002,
3384,CGLO,,EQT,20010212,
3385,CGMBF,,EQT,20110705,
3386,CGMLF,,EQT,20110527,
3387,CGNGY,,ADR,20170731,
3388,CGNH,,EQT,20120730,
3389,CGNSF,,EQT,20181004,
3390,CGNWF,,EQT,20200409,
3391,CGNX,,EQT,19890720,
3392,CGOL,,EQT,20180529,
3393,CGOTF,,EQT,20150901,
3394,CGPI,,EQT,20080108,
3395,CGPVF,,EQT,20140113,
3396,CGPZF,,EQT,20140113,
3397,CGRA,,EQT,19800905,
3398,CGROF,,EQT,20120422,
3399,CGROU,,EQT,20200501,
3400,CGRW,,EQT,19960404,
3401,CGSO,,EQT,20050713,
3402,CGSXF,,EQT,20120724,
3403,CGUD,,EQT,20020715,
3404,CGUIF,,EQT,20140113,
3405,CGUL,,EQT,19870130,
3406,CGUSY,,ADR,20081203,
3407,CGXEF,,EQT,20000308,
3408,CGXYY,,ADR,20160419,
3409,CGYG,,EQT,20010808,
3410,CGYV,,EQT,20100520,
3411,CHA,中国电信,ADR,20021015,
3412,CHAA,,EQT,20131031,
3413,CHAG,,EQT,20130924,
3414,CHAJF,,EQT,20140113,
3415,CHAM,,EQT,19851108,
3416,CHAP,,EQT,20170519,
3417,CHAQ,,EQT,20200622,
3418,CHAQU,,EQT,20200424,
3419,CHBAF,,EQT,20140113,
3420,CHBAY,,ADR,20101015,
3421,CHBH,,EQT,19970421,
3422,CHBJF,,EQT,20140113,
3423,CHBU,,EQT,20071015,
3424,CHCC,嘉周化工,EQT,20101101,
3425,CHCI,,EQT,20041213,
3426,CHCJY,,ADR,20130510,
3427,CHCLY,,ADR,20190828,
3428,CHCO,,EQT,19870623,
3429,CHCR,,EQT,20120724,
3430,CHCT,,EQT,20150521,
3431,CHCX,,EQT,19900117,
3432,CHD,,EQT,19761230,
3433,CHDGF,,EQT,20140130,
3434,CHDN,,EQT,19750106,
3435,CHDRF,,EQT,20140113,
3436,CHDRY,,ADR,20120103,
3437,CHE,,EQT,19820629,
3438,CHEAF,,EQT,20140113,
3439,CHEF,,EQT,20110728,
3440,CHEK,,EQT,20150318,
3441,CHEOF,,EQT,20140113,
3442,CHEOY,,ADR,20090116,
3443,CHFFF,,EQT,20140113,
3444,CHFFY,,ADR,20150901,
3445,CHFHY,,ADR,20130401,
3446,CHFI,,EQT,20100517,
3447,CHFS,,EQT,20120216,
3448,CHGCF,,EQT,20140113,
3449,CHGCY,,ADR,20131204,
3450,CHGG,,EQT,20131113,
3451,CHGI,,EQT,20120730,
3452,CHGS,,EQT,20060228,
3453,CHGT,,EQT,20140716,
3454,CHH,,EQT,19970919,
3455,CHHCF,,EQT,20170607,
3456,CHHE,健康产业,EQT,20061129,
3457,CHHGF,,EQT,19911016,
3458,CHHHD,,EQT,20140113,
3459,CHHL,,EQT,20050322,
3460,CHIF,,EQT,19830607,
3461,CHIT,,EQT,20080506,
3462,CHJHF,,EQT,20021016,
3463,CHJI,,EQT,19791206,
3464,CHJTF,,EQT,20140113,
3465,CHK,,EQT,19930205,
3466,CHKDG,,EQT,20060330,
3467,CHKGF,,EQT,20150609,
3468,CHKIF,,EQT,20140113,
3469,CHKKF,,EQT,20180305,
3470,CHKP,,EQT,19960628,
3471,CHKR,,EQT,20111113,
3472,CHKVP,,EQT,20171113,
3473,CHL,中移动,ADR,19971003,
3474,CHLE,,EQT,20031028,
3475,CHLKF,,EQT,20140113,
3476,CHLLF,,EQT,20180718,
3477,CHLTF,,EQT,20190726,
3478,CHMA,,EQT,20150716,
3479,CHMD,,EQT,20041111,
3480,CHME,康采恩,EQT,20061023,
3481,CHMG,,EQT,19750106,
3482,CHMI,,EQT,20131004,
3483,CHMIPRB,,EQT,20190205,
3484,CHMJF,,EQT,19600101,
3485,CHMN,,EQT,19750106,
3486,CHMP,,EQT,19930121,
3487,CHMR,,EQT,20120531,
3488,CHNC,中基建,EQT,20120724,
3489,CHND,,EQT,20140718,
3490,CHNG,改变医疗,EQT,20190627,
3491,CHNGQ,,EQT,20120308,
3492,CHNGU,,EQT,20190627,
3493,CHNO,,EQT,20120530,
3494,CHNR,中国天然,EQT,19950807,
3495,CHNTF,,EQT,20150423,
3496,CHNUF,,EQT,20140113,
3497,CHNVF,,EQT,20190403,
3498,CHOB,,EQT,20041229,
3499,CHOLF,中海油服,EQT,20021022,
3500,CHOOF,,EQT,20120215,
3501,CHOPF,,EQT,20070417,
3502,CHOWF,,EQT,20100420,
3503,CHPFF,,EQT,20171109,
3504,CHPGF,,EQT,19600101,
3505,CHPM,,EQT,20200110,
3506,CHPMU,,EQT,20191122,
3507,CHPRF,,EQT,20140804,
3508,CHPXF,,EQT,20100430,
3509,CHPXY,中国太保,ADR,20120721,
3510,CHRA,,EQT,20180614,
3511,CHRRF,,EQT,20160627,
3512,CHRS,,EQT,20141106,
3513,CHRW,,EQT,19971015,
3514,CHRYY,,ADR,20111128,
3515,CHS,,EQT,19930315,
3516,CHSCL,,EQT,20171214,
3517,CHSCM,,EQT,20171212,
3518,CHSH,,EQT,20100806,
3519,CHSO,,EQT,20120808,
3520,CHSTF,,EQT,20070823,
3521,CHSTY,中国传动,ADR,20101002,
3522,CHSY,康哲药业,EQT,20070622,
3523,CHSYF,,EQT,20130201,
3524,CHT,中华电信,ADR,19600101,
3525,CHTM,,EQT,19750106,
3526,CHTR,,EQT,20091202,
3527,CHU,中国联通,ADR,20000619,
3528,CHUC,,EQT,20120724,
3529,CHUEF,,EQT,20140113,
3530,CHUFF,,EQT,20140113,
3531,CHUY,,EQT,20120724,
3532,CHVEF,,EQT,20140113,
3533,CHVKF,,EQT,20160922,
3534,CHVKY,,ADR,20180508,
3535,CHWE,,EQT,20010323,
3536,CHWRF,,EQT,20181005,
3537,CHWTF,中国无线,EQT,20041130,
3538,CHWWF,,EQT,20111110,
3539,CHWXF,,EQT,20200507,
3540,CHWY,Chewy,EQT,20190614,
3541,CHX,,EQT,20180427,
3542,CHXMF,,EQT,20140113,
3543,CHYCF,,EQT,20140113,
3544,CHYCY,,ADR,20110222,
3545,CHYFF,,GDR,20100630,
3546,CHYHY,,ADR,20140129,
3547,CHYI,,EQT,20100908,
3548,CHYL,,EQT,19960913,
3549,CHYYY,,GDR,20100630,
3550,CHZHF,,EQT,20090710,
3551,CHZQ,,EQT,20050727,
3552,CI,信诺,EQT,19820407,
3553,CIA,,EQT,19801204,
3554,CIADF,,EQT,20040528,
3555,CIADY,,ADR,20110302,
3556,CIAS,,EQT,20040805,
3557,CIAU,,EQT,20110928,
3558,CIB,,ADR,19950726,
3559,CIBEY,,ADR,20040406,
3560,CIBH,,EQT,20040428,
3561,CIBN,,EQT,19950207,
3562,CIBY,,EQT,20081112,
3563,CICC,,EQT,20070920,
3564,CICHF,中国建设,EQT,20050929,
3565,CICHY,中国建设,ADR,20081024,
3566,CICN,,EQT,19950727,
3567,CICOF,,EQT,20140113,
3568,CICOY,中国远洋,ADR,20081014,
3569,CIDHF,,EQT,20140113,
3570,CIDM,,EQT,20031030,
3571,CIEN,,EQT,19970207,
3572,CIEZF,,EQT,20140204,
3573,CIFAF,,EQT,20140113,
3574,CIG,,ADR,20010109,
3575,CIG.C,,ADR,20070611,
3576,CIGI,,EQT,19950620,
3577,CIH,中指控股,ADR,20190612,
3578,CIHHF,,EQT,20140113,
3579,CIHKY,招商银行,ADR,20100924,
3580,CIHPF,,EQT,20040227,
3581,CIIC,中国基础,EQT,20200203,
3582,CIICU,,EQT,20191213,
3583,CIIG,,EQT,19860414,
3584,CIIHF,,EQT,20121001,
3585,CIIHY,,ADR,20150417,
3586,CIIT,,EQT,20131010,
3587,CIIX,,EQT,20160614,
3588,CILJF,,EQT,20140113,
3589,CILZ,,EQT,19750106,
3590,CIM,,EQT,20071109,
3591,CIMDF,,EQT,20120914,
3592,CIMEF,,EQT,20150127,
3593,CIMPRC,,EQT,20180914,
3594,CIMPRD,,EQT,20190116,
3595,CIMVF,,EQT,20140113,
3596,CIND,,EQT,19870930,
3597,CINF,辛市金融,EQT,19721214,
3598,CINGF,,EQT,20170918,
3599,CINR,,EQT,20130913,
3600,CINSF,,EQT,20070813,
3601,CIO,,EQT,20140415,
3602,CIOXF,,EQT,20140729,
3603,CIOXY,,ADR,20100308,
3604,CIR,,EQT,19991004,
3605,CIRX,,EQT,20190913,
3606,CISEF,,EQT,19860522,
3607,CISEY,,ADR,20010109,
3608,CISO,,EQT,20200626,
3609,CISXF,,GDR,20171221,
3610,CIT,,EQT,20091210,
3611,CITAF,,EQT,20140113,
3612,CITAY,中海集装,ADR,20080623,
3613,CITPRB,,EQT,20191108,
3614,CITY,,EQT,19951018,
3615,CITZ,,EQT,20190305,
3616,CIVB,,EQT,19930415,
3617,CIVX,,EQT,20050315,
3618,CIWT,中国工业,EQT,19901004,
3619,CIWV,,EQT,19960319,
3620,CIX,,EQT,19980306,
3621,CIXPF,,EQT,20070927,
3622,CIZN,,EQT,19991019,
3623,CJCFF,,EQT,20140113,
3624,CJEWF,,EQT,20120612,
3625,CJEWY,,ADR,20130110,
3626,CJIMF,,EQT,20140113,
3627,CJJD,九洲大药,EQT,20100422,
3628,CJNHF,,EQT,20140113,
3629,CJPRF,,EQT,20140113,
3630,CJPRY,,ADR,20061129,
3631,CJRCF,,EQT,20101109,
3632,CJREF,,EQT,20000510,
3633,CKCB,,EQT,20040126,
3634,CKDXF,,EQT,20171016,
3635,CKDXY,,ADR,20120412,
3636,CKGDF,,EQT,20110107,
3637,CKH,,EQT,19921217,
3638,CKHGF,,EQT,20171227,
3639,CKHGY,,ADR,20170327,
3640,CKHUF,,EQT,19980213,
3641,CKHUY,,ADR,19810522,
3642,CKISF,,EQT,20140113,
3643,CKISY,,ADR,20131025,
3644,CKLSF,,EQT,20020627,
3645,CKNHF,,EQT,20121227,
3646,CKNQP,,EQT,20171218,
3647,CKNTF,,EQT,20160315,
3648,CKOCF,,EQT,20140113,
3649,CKPDY,,ADR,20160707,
3650,CKPT,,EQT,20161219,
3651,CKSNF,,EQT,20121221,
3652,CKSNY,,EQT,20100322,
3653,CKX,,EQT,19750106,
3654,CKYS,,EQT,19970523,
3655,CKZAF,,EQT,20190716,
3656,CL,高露洁,EQT,19620702,
3657,CLABF,,EQT,20150625,
3658,CLAD,,EQT,20120125,
3659,CLALF,,EQT,20190524,
3660,CLAM,,EQT,20030624,
3661,CLAR,,EQT,20100611,
3662,CLASF,,EQT,20110126,
3663,CLAVF,,EQT,20180413,
3664,CLB,,EQT,19950921,
3665,CLBEY,,ADR,20180305,
3666,CLBK,,EQT,20180420,
3667,CLBN,,EQT,20031009,
3668,CLBS,,EQT,19810409,
3669,CLCGY,,ADR,20100607,
3670,CLCI,,EQT,20180912,
3671,CLCL,,EQT,20040116,
3672,CLCMF,,EQT,20180215,
3673,CLCN,,EQT,20080515,
3674,CLCS,,EQT,20160614,
3675,CLCT,,EQT,19991105,
3676,CLDB,,EQT,20120828,
3677,CLDHF,,EQT,20200428,
3678,CLDR,,EQT,20170428,
3679,CLDT,,EQT,20100416,
3680,CLDX,,EQT,19860515,
3681,CLEGF,,EQT,20181217,
3682,CLEU,,EQT,20200508,
3683,CLEV,,EQT,20100626,
3684,CLF,,EQT,19620702,
3685,CLFD,,EQT,19860806,
3686,CLGMF,,EQT,20170209,
3687,CLGN,,ADR,20150521,
3688,CLGPF,,EQT,20120427,
3689,CLGUF,,EQT,20190801,
3690,CLGX,,EQT,19721214,
3691,CLGZF,,EQT,19881115,
3692,CLH,,EQT,19871124,
3693,CLHG,,EQT,20141119,
3694,CLHI,,EQT,19931207,
3695,CLHLF,,EQT,20190515,
3696,CLHRF,,EQT,20120730,
3697,CLHSF,,EQT,20140113,
3698,CLI,,EQT,19940825,
3699,CLIFF,,EQT,20121225,
3700,CLIGF,,EQT,20140225,
3701,CLIR,,EQT,20120425,
3702,CLIRF,,EQT,20140113,
3703,CLIS,,EQT,20101118,
3704,CLIUF,,EQT,20120223,
3705,CLKA,,EQT,20101005,
3706,CLKFF,,EQT,20140113,
3707,CLKTF,,EQT,20040210,
3708,CLKXF,,EQT,19600101,
3709,CLLA,,EQT,19960503,
3710,CLLDF,,EQT,20140113,
3711,CLLDY,,ADR,19740319,
3712,CLLFF,,EQT,20200514,
3713,CLLKF,,EQT,20171115,
3714,CLLLF,,EQT,20171228,
3715,CLLNY,,ADR,20171121,
3716,CLLS,,ADR,20150325,
3717,CLLXF,,EQT,20111222,
3718,CLMOF,,EQT,20180910,
3719,CLMPF,,EQT,20101124,
3720,CLMT,,EQT,20060125,
3721,CLNC,,EQT,20180207,
3722,CLNE,,EQT,20070524,
3723,CLNFF,,EQT,20140113,
3724,CLNH,,EQT,20130408,
3725,CLNXF,,EQT,20170519,
3726,CLNY,,EQT,20140627,
3727,CLNYPRG,,EQT,20171102,
3728,CLNYPRH,,EQT,20170112,
3729,CLNYPRI,,EQT,20180313,
3730,CLNYPRJ,,EQT,20170914,
3731,CLOEF,,EQT,20190325,
3732,CLOK,,EQT,19961213,
3733,CLOQ,,EQT,20130122,
3734,CLOW,,EQT,20151103,
3735,CLPBF,,EQT,20140113,
3736,CLPBY,,ADR,20140113,
3737,CLPE,,EQT,20040826,
3738,CLPHF,,EQT,20140113,
3739,CLPHY,,ADR,19850131,
3740,CLPIF,,EQT,20190411,
3741,CLPLF,,EQT,20190307,
3742,CLPR,,EQT,20170210,
3743,CLPS,,EQT,20180524,
3744,CLPT,,EQT,20120521,
3745,CLPXF,,EQT,20100331,
3746,CLPXY,龙源电力,ADR,20120214,
3747,CLR,,EQT,20070514,
3748,CLRB,,EQT,20050419,
3749,CLRI,,EQT,20120724,
3750,CLRMF,,EQT,20200527,
3751,CLRN,,EQT,19990701,
3752,CLRO,,EQT,19890303,
3753,CLRYF,,EQT,19600101,
3754,CLS,,EQT,19980630,
3755,CLSD,,EQT,20160602,
3756,CLSH,,EQT,20160602,
3757,CLSI,,EQT,19901003,
3758,CLSK,,EQT,20120718,
3759,CLSN,,EQT,19850305,
3760,CLSPF,,EQT,20200224,
3761,CLSZF,,EQT,19930519,
3762,CLTFF,,EQT,20140113,
3763,CLTH,,EQT,20020812,
3764,CLTS,,EQT,20030113,
3765,CLTY,,EQT,19920401,
3766,CLUB,,EQT,20050817,
3767,CLVFA,,EQT,19931231,
3768,CLVLF,,EQT,20140113,
3769,CLVLY,,ADR,20040428,
3770,CLVS,,EQT,20111116,
3771,CLVSF,,EQT,20100624,
3772,CLW,,EQT,20081203,
3773,CLWA,,EQT,20040526,
3774,CLWD,,EQT,20120730,
3775,CLWT,欧陆科仪,EQT,19970314,
3776,CLWY,,EQT,19910626,
3777,CLX,,EQT,19750102,
3778,CLXPF,,EQT,20190913,
3779,CLXS,,EQT,20070626,
3780,CLXT,,EQT,20170720,
3781,CLYXF,,EQT,20130221,
3782,CLYYF,,EQT,20160210,
3783,CLZNF,,EQT,20140113,
3784,CLZNY,,ADR,20081006,
3785,CM,,EQT,19971113,
3786,CMA,联信,EQT,19721214,
3787,CMAKY,民生银行,ADR,20110629,
3788,CMAUF,,EQT,20130821,
3789,CMBM,Cambium ,EQT,20190626,
3790,CMBVF,,EQT,20180920,
3791,CMC,,EQT,19620702,
3792,CMCI,,EQT,20120724,
3793,CMCL,,EQT,19841001,
3794,CMCLF,,EQT,20140113,
3795,CMCM,猎豹移动,ADR,20140508,
3796,CMCO,,EQT,19960223,
3797,CMCSA,康卡斯特,EQT,19721214,
3798,CMCT,,EQT,20140311,
3799,CMCTP,,EQT,20180918,
3800,CMCXF,,EQT,19600101,
3801,CMD,,EQT,19790710,
3802,CMDRF,,EQT,19600101,
3803,CMDXF,,EQT,20140113,
3804,CME,,EQT,20021206,
3805,CMEGF,,EQT,20191009,
3806,CMEIF,,EQT,20200522,
3807,CMETF,,EQT,19600101,
3808,CMEY,,EQT,20071220,
3809,CMFO,华宝明祥,EQT,20010712,
3810,CMFV,,EQT,19990517,
3811,CMG,,EQT,20060123,
3812,CMGGF,,GDR,19960715,
3813,CMGHF,,EQT,20150909,
3814,CMGHY,,ADR,20100323,
3815,CMGJY,,GDR,20100630,
3816,CMGMF,,EQT,19741011,
3817,CMGMY,,ADR,20111212,
3818,CMGO,,EQT,20101007,
3819,CMHF,,EQT,20200402,
3820,CMHFF,,EQT,20150421,
3821,CMHHF,,EQT,20140113,
3822,CMHHY,,ADR,20081015,
